country;symbol;name;full_name;isin;currency;asset_type
brazil;0P0000U3UP;Bb Capec Fundo De Investimento Renda Fixa;Bb Capec Fundo De Investimento Renda Fixa;BRBBCPCTF008;BRL;funds
brazil;0P0000U428;Bb Tesouro Curto Prazo Fundo De Investimento Em Cotas De Fundos De Investimento;Bb Tesouro Curto Prazo Fundo De Investimento Em Cotas De Fundos De Investimento;BRBBT1CTF007;BRL;funds
brazil;0P0000U6WJ;Speed Pecúlio Fundo De Investimento Multimercado Previdenciário;Speed Pecúlio Fundo De Investimento Multimercado Previdenciário;BRPCLOCTF000;BRL;funds
brazil;0P0000U480;áquila 2 Fundo De Investimento Multimercado;áquila 2 Fundo De Investimento Multimercado;BRFIQUCTF004;BRL;funds
brazil;0P0000V8WX;Icatu Vanguarda Fundo De Investimento Renda Fixa Das Provisões Técnicas Do Consórcio Do Seguro Dpvat;Icatu Vanguarda Fundo De Investimento Renda Fixa Das Provisões Técnicas Do Consórcio Do Seguro Dpvat;BRICV1CTF005;BRL;funds
brazil;0P0000UA4X;H3 Composite Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado;H3 Composite Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado;BRCAH3CTF007;BRL;funds
brazil;0P00016MR0;Bradesco Fundo De Investimento Renda Fixa Eas Crédito Privado;Bradesco Fundo De Investimento Renda Fixa Eas Crédito Privado;BRBEASCTF000;BRL;funds
brazil;0P0000Z6IF;Apoena Macro Dólar Fundo De Investimento Em Cotas De Fi Multimercado;Apoena Macro Dólar Fundo De Investimento Em Cotas De Fi Multimercado;BRAPO7CTF004;BRL;funds
brazil;0P000132XG;Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado Gebsa-prev;Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado Gebsa-prev;BRFGB2CTF006;BRL;funds
brazil;0P0000U45H;Fundo De Investimento Prev Fix Renda Fixa;Fundo De Investimento Prev Fix Renda Fixa;BRPFRFCTF008;BRL;funds
brazil;0P00018L8Y;Fundo De Investimento Santiago Multimercado Crédito Privado;Fundo De Investimento Santiago Multimercado Crédito Privado;BRSNG4CTF003;BRL;funds
brazil;0P0000V2DQ;Soinvest Fundo De Investimento Renda Fixa Crédito Privado Longo Prazo;Soinvest Fundo De Investimento Renda Fixa Crédito Privado Longo Prazo;BR1243CTF007;BRL;funds
brazil;0P00015LNN;Itaú Flexprev Renda Fixa Premium Ativo Fundo De Investimento Em Cotas De Fundos De Investimento;Itaú Flexprev Renda Fixa Premium Ativo Fundo De Investimento Em Cotas De Fundos De Investimento;BRFPF2CTF001;BRL;funds
brazil;0P00015CF0;Icatu Seg Absoluto Fundo De Investimento Previdenciário Renda Fixa Cred Priv;Icatu Seg Absoluto Fundo De Investimento Previdenciário Renda Fixa Cred Priv;BRIBS2CTF009;BRL;funds
brazil;0P0000U42L;Bb Top Arbitragem Alavancado Fundo De Investimento Multimercado Longo Prazo;Bb Top Arbitragem Alavancado Fundo De Investimento Multimercado Longo Prazo;BRALAVCTF001;BRL;funds
brazil;0P00012DBN;Bwgi Vii Fundo De Investimento Multimercado Credito Privado Investimento No Exterior;Bwgi Vii Fundo De Investimento Multimercado Credito Privado Investimento No Exterior;BRBWGFCTF006;BRL;funds
brazil;0P0000U6T6;R&c Plus Fundo De Investimento Multimercado;R&c Plus Fundo De Investimento Multimercado;BRRCP4CTF006;BRL;funds
brazil;0P0000V311;Ouro Preto Fundo De Investimento Renda Fixa Crédito Privado;Ouro Preto Fundo De Investimento Renda Fixa Crédito Privado;BRAMB6CTF004;BRL;funds
brazil;0P000125TE;Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado Crédito Privado Guaiçara;Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado Crédito Privado Guaiçara;BRGUC1CTF008;BRL;funds
brazil;0P0000V2H4;Banrisul Fbss Ii Fundo De Investimento Renda Fixa;Banrisul Fbss Ii Fundo De Investimento Renda Fixa;BRFBS3CTF000;BRL;funds
brazil;0P0000WKBY;Fundo De Investimento Caixa Extramercado Exclusivo Xxi Renda Fixa;Fundo De Investimento Caixa Extramercado Exclusivo Xxi Renda Fixa;BRCX21CTF004;BRL;funds
brazil;0P00013AVO;Gauss Master Fundo De Investimento Multimercado;Gauss Master Fundo De Investimento Multimercado;BRGAU4CTF004;BRL;funds
brazil;0P0000UC3O;Bradesco Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado Vgbl Agressivo;Bradesco Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado Vgbl Agressivo;BRVGAGCTF008;BRL;funds
brazil;0P0000U7WZ;Bradesco Fundo De Investimento Renda Fixa Crédito Privado Máster;Bradesco Fundo De Investimento Renda Fixa Crédito Privado Máster;BRMST6CTF004;BRL;funds
brazil;0P0000U3K5;Santander Fundo De Investimento Em Cotas De Fundos De Investimento V Renda Fixa Crédito Privado;Santander Fundo De Investimento Em Cotas De Fundos De Investimento V Renda Fixa Crédito Privado;BRSTB5CTF009;BRL;funds
brazil;0P0000U44M;Brasilprev Renda Total Ciclo De Vida 2040 E Fi Em Cotas De Fundos De Investimento Multimercado;Brasilprev Renda Total Ciclo De Vida 2040 E Fi Em Cotas De Fundos De Investimento Multimercado;BRVD40CTF006;BRL;funds
brazil;0P00017YON;Lions Fundo De Investimento Multimercado Credito Privado Investimento No Exterior;Lions Fundo De Investimento Multimercado Credito Privado Investimento No Exterior;BRLNSFCTF009;BRL;funds
brazil;0P00013OEL;The Hole In One Fundo De Investimento Em Cotas De Fi Multimercado Cred Priv Investimento No Exterior;The Hole In One Fundo De Investimento Em Cotas De Fi Multimercado Cred Priv Investimento No Exterior;BRCRS8CTF004;BRL;funds
brazil;0P0000XSBO;Pacifico Lb Master Fundo De Investimento Multimercado;Pacifico Lb Master Fundo De Investimento Multimercado;BRPAC4CTF005;BRL;funds
brazil;0P0000TXD7;Banestes Previdenciario Fundo De Investimento Renda Fixa Ima-b;Banestes Previdenciario Fundo De Investimento Renda Fixa Ima-b;BRPVD4CTF009;BRL;funds
brazil;0P0000WMRF;Nucleo Agulhas Negras Fundo De Investimento De Ações;Nucleo Agulhas Negras Fundo De Investimento De Ações;BRNUC5CTF000;BRL;funds
brazil;0P0000UE9G;Itaú Institucional Saúde Renda Fixa - Fundo De Investimento;Itaú Institucional Saúde Renda Fixa - Fundo De Investimento;BRSAU2CTF004;BRL;funds
brazil;0P000156HF;Fundo De Investimento Em Cotas De Fundos De Investimento Mlv2f Multimercado Crédito Privado Ie;Fundo De Investimento Em Cotas De Fundos De Investimento Mlv2f Multimercado Crédito Privado Ie;BRMLVFCTF005;BRL;funds
brazil;0P0000UCTD;Gauss Mapfre Juro Real Previdenciário Fic Fundo De Investimento Multimercado;Gauss Mapfre Juro Real Previdenciário Fic Fundo De Investimento Multimercado;BRMPF8CTF009;BRL;funds
brazil;0P00013PJD;Itaú Amazonita Ima-s Renda Fixa Fundo De Investimento;Itaú Amazonita Ima-s Renda Fixa Fundo De Investimento;BRAMZ9CTF000;BRL;funds
brazil;0P0000UCQ1;Western Asset Income Generation Icatu Prev Renda Fixa Fundo De Investimento Crédito Privado;Western Asset Income Generation Icatu Prev Renda Fixa Fundo De Investimento Crédito Privado;BREV15CTF006;BRL;funds
brazil;0P0000YLBZ;Western Asset Us Index 500 Fundo De Investimento Multimercado;Western Asset Us Index 500 Fundo De Investimento Multimercado;BRUSI1CTF008;BRL;funds
brazil;0P0000XSBP;Pacifico Lb Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado;Pacifico Lb Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado;BRPCF0CTF008;BRL;funds
brazil;0P0000V2Y5;Navi Institucional Fundo De Investimento Em Cotas De Fundo De Investimento Em Ações;Navi Institucional Fundo De Investimento Em Cotas De Fundo De Investimento Em Ações;BRKON3CTF003;BRL;funds
brazil;0P00018T1V;Zurich Schroder Fundo De Investimento Renda Fixa Previdenciário;Zurich Schroder Fundo De Investimento Renda Fixa Previdenciário;BRZRC5CTF001;BRL;funds
brazil;0P0001DH9P;Kapitalo K10 Fundo De Investimento Em Quotas De Fundo De Investimento Multimercado;Kapitalo K10 Fundo De Investimento Em Quotas De Fundo De Investimento Multimercado;BRKPK1CTF009;BRL;funds
brazil;0P000150OX;Master 22 Fundo De Investimento Multimercado;Master 22 Fundo De Investimento Multimercado;BRMT22CTF009;BRL;funds
brazil;0P00012DAI;Fundo De Investimento Cbs Di Renda Fixa;Fundo De Investimento Cbs Di Renda Fixa;BRFCB4CTF006;BRL;funds
brazil;0P00014HQE;Z4 Fundo De Investimento Multimercado Crédito Privado Investimento No Exterior;Z4 Fundo De Investimento Multimercado Crédito Privado Investimento No Exterior;BRZFI4CTF002;BRL;funds
brazil;0P00013W4Y;Fundo De Investimento Multimercado Crédito Privado Ch Prev;Fundo De Investimento Multimercado Crédito Privado Ch Prev;BRPRE9CTF003;BRL;funds
brazil;0P0000TR91;Brasil Plural Yield Fundo De Investimento Renda Fixa Referenciado Di;Brasil Plural Yield Fundo De Investimento Renda Fixa Referenciado Di;BRYLD6CTF005;BRL;funds
brazil;0P0000U7XN;Bradesco Fundo De Investimento Renda Fixa Máster Prefixado;Bradesco Fundo De Investimento Renda Fixa Máster Prefixado;BRMST4CTF009;BRL;funds
brazil;0P00012HLT;Citiprevi Institucional Fundo De Investimento Renda Fixa Crédito Privado;Citiprevi Institucional Fundo De Investimento Renda Fixa Crédito Privado;BRCTV5CTF003;BRL;funds
brazil;0P0000UF5A;Itaú Flexprev Master índice De Preço Renda Fixa Fiqfi;Itaú Flexprev Master índice De Preço Renda Fixa Fiqfi;BRIF20CTF000;BRL;funds
brazil;0P0000U7XL;Bradesco Fundo De Investimento Renda Fixa Máster índices;Bradesco Fundo De Investimento Renda Fixa Máster índices;BRMST7CTF002;BRL;funds
brazil;0P00014ML7;Fundo De Investimento Renda Fixa Theta;Fundo De Investimento Renda Fixa Theta;BRTHT1CTF001;BRL;funds
brazil;0P0000U7XC;Bradesco Fundo De Investimento Renda Fixa Federal Máster;Bradesco Fundo De Investimento Renda Fixa Federal Máster;BRMST5CTF006;BRL;funds
brazil;0P00012DAA;Carboprev Alm Renda Fixa Crédito Privado Fundo De Investimento;Carboprev Alm Renda Fixa Crédito Privado Fundo De Investimento;BRFCB3CTF008;BRL;funds
brazil;0P0000U4B7;Echo Fundo De Investimento Multimercado Investimento No Exterior Crédito Privado;Echo Fundo De Investimento Multimercado Investimento No Exterior Crédito Privado;BRECHOCTF002;BRL;funds
brazil;0P0000UFJC;Gauss Juro Real Master Fundo De Investimento Multimercado Previdenciário;Gauss Juro Real Master Fundo De Investimento Multimercado Previdenciário;BRMSJ1CTF007;BRL;funds
brazil;0P0000U8P7;Fundo De Investimento Renda Fixa Previdenciário 35;Fundo De Investimento Renda Fixa Previdenciário 35;BRPV35CTF000;BRL;funds
brazil;0P0000ZCGG;Rapport Investimento No Exterior Fic De Fi Multimercado Crédito Privado;Rapport Investimento No Exterior Fic De Fi Multimercado Crédito Privado;BRRPP9CTF000;BRL;funds
brazil;0P0000U3FU;Santander Tasc Renda Fixa Curto Prazo Fundo De Investimento;Santander Tasc Renda Fixa Curto Prazo Fundo De Investimento;BRTSC3CTF003;BRL;funds
brazil;0P0000U7SY;Bradesco Fundo De Investimento Multimercado Ipanema Crédito Privado;Bradesco Fundo De Investimento Multimercado Ipanema Crédito Privado;BRPRAMCTF005;BRL;funds
brazil;0P0000V300;Fundo De Investimento Multimercado Crédito Privado Matriz;Fundo De Investimento Multimercado Crédito Privado Matriz;BRMTZ2CTF004;BRL;funds
brazil;0P0000U6K1;Núcleos Iii Occam Fundo De Investimento Em Ações;Núcleos Iii Occam Fundo De Investimento Em Ações;BRANUCCTF005;BRL;funds
brazil;0P0000V2M0;Sharp Arpoador Ibrx Ativo Fundo De Investimento Em Ações;Sharp Arpoador Ibrx Ativo Fundo De Investimento Em Ações;BRARP6CTF003;BRL;funds
brazil;0P00013YI1;Fundo De Investimento Renda Fixa Alm Fundamental;Fundo De Investimento Renda Fixa Alm Fundamental;BRAFU1CTF001;BRL;funds
brazil;0P0000UCEC;Agprev Pgbl Fundo De Investimento Renda Fixa Previdenciário;Agprev Pgbl Fundo De Investimento Renda Fixa Previdenciário;BRAGPGCTF000;BRL;funds
brazil;0P0000XSBV;Atmos Terra Fundo De Investimento Em Ações;Atmos Terra Fundo De Investimento Em Ações;BRATM8CTF000;BRL;funds
brazil;0P00014HQL;Alpino Fundo De Investimento Renda Fixa;Alpino Fundo De Investimento Renda Fixa;BRALN4CTF006;BRL;funds
brazil;0P0000U7SZ;Bradesco Fundo De Investimento Multimercado Funsejem Conservador;Bradesco Fundo De Investimento Multimercado Funsejem Conservador;BRBRF4CTF009;BRL;funds
brazil;0P0000U84P;Bram Institucional Fundo De Investimento Renda Fixa Ima Geral Ex-c;Bram Institucional Fundo De Investimento Renda Fixa Ima Geral Ex-c;BRIRF3CTF004;BRL;funds
brazil;0P0000XA4S;Fundo De Investimento Caixa Extramercado Iv Renda Fixa Longo Prazo;Fundo De Investimento Caixa Extramercado Iv Renda Fixa Longo Prazo;BRCA36CTF000;BRL;funds
brazil;0P0000U5C5;Amarok Fundo De Investimento Em Renda Fixa Previdenciário;Amarok Fundo De Investimento Em Renda Fixa Previdenciário;BRAMR3CTF003;BRL;funds
brazil;0P0000VPUU;Fundo De Investimento Ametista H10 Multimercado - Crédito Privado;Fundo De Investimento Ametista H10 Multimercado - Crédito Privado;BRAMTHCTF008;BRL;funds
brazil;0P0000U7XV;Bradesco Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado Odontoprev;Bradesco Fundo De Investimento Em Cotas De Fundos De Investimento Multimercado Odontoprev;BRODP1CTF004;BRL;funds
brazil;0P0000V2JY;Bb Urano 7 Curto Prazo Automático Fundo De Investimento Em Cotas De Fundos De Investimento;Bb Urano 7 Curto Prazo Automático Fundo De Investimento Em Cotas De Fundos De Investimento;BRURN7CTF009;BRL;funds
brazil;0P0000U7XQ;Bradesco Fundo De Investimento Renda Fixa Matriz;Bradesco Fundo De Investimento Renda Fixa Matriz;BRMAT3CTF001;BRL;funds
brazil;0P0000U4CA;Cshg Silicon Fundo De Investimento Multimercado Crédito Privado Investimento No Exterior;Cshg Silicon Fundo De Investimento Multimercado Crédito Privado Investimento No Exterior;BRSIL2CTF007;BRL;funds
brazil;0P0000U4EW;Cshg Silicon Fic De Fundos De Investimento Multimercado Crédito Privado Investimento No Exterior;Cshg Silicon Fic De Fundos De Investimento Multimercado Crédito Privado Investimento No Exterior;BRSILICTF003;BRL;funds
brazil;0P0000U3ZL;Bb Previdencia Açoes Ibrx Fundo De Investimento;Bb Previdencia Açoes Ibrx Fundo De Investimento;BRPVD0CTF007;BRL;funds
brazil;0P0000U3LD;Bnp Paribas Scmd Fundo De Investimento Em Ações;Bnp Paribas Scmd Fundo De Investimento Em Ações;BRSCM4CTF008;BRL;funds
brazil;0P00014HQB;Maua Synta Fundo De Investimento Renda Fixa - Longo Prazo;Maua Synta Fundo De Investimento Renda Fixa - Longo Prazo;BRSYN4CTF001;BRL;funds
brazil;0P00015QL2;Enerprev Fundo De Investimento Renda Fixa;Enerprev Fundo De Investimento Renda Fixa;BREPR8CTF005;BRL;funds
brazil;0P0000U7XP;Bradesco Fundo De Investimento Renda Fixa Maxi Poder Público;Bradesco Fundo De Investimento Renda Fixa Maxi Poder Público;BRMXP1CTF002;BRL;funds
brazil;0P0000V3OD;Top 21 Ficfi Multimercado Crédito Privado Investimento No Exterior;Top 21 Ficfi Multimercado Crédito Privado Investimento No Exterior;BRTOCPCTF003;BRL;funds
brazil;0P0000UFQ0;Odp Santander Fundo De Investimento Renda Fixa;Odp Santander Fundo De Investimento Renda Fixa;BROD1PCTF000;BRL;funds
brazil;0P00015T01;Enerprev Sul América Fundo De Investimento Renda Fixa;Enerprev Sul América Fundo De Investimento Renda Fixa;BREPR9CTF003;BRL;funds
brazil;0P0000U7VB;Bradesco Fundo De Investimento Renda Fixa Foco;Bradesco Fundo De Investimento Renda Fixa Foco;BRBFOCCTF002;BRL;funds
brazil;0P0000U68Q;Icatu Seg Fundo De Investimento Ações Previdenciário;Icatu Seg Fundo De Investimento Ações Previdenciário;BRIH20CTF006;BRL;funds
brazil;0P000127GP;Bradesco Fundo De Investimento Renda Fixa Corecap;Bradesco Fundo De Investimento Renda Fixa Corecap;BRHSC4CTF005;BRL;funds
brazil;0P0000U7V3;Bradesco Fundo De Investimento Renda Fixa Referenciado Di Tasc;Bradesco Fundo De Investimento Renda Fixa Referenciado Di Tasc;BRTASCCTF006;BRL;funds
brazil;0P0000V34T;Stella23 Fundo De Investimento Multimercado Crédito Privado Investimento No Exterior;Stella23 Fundo De Investimento Multimercado Crédito Privado Investimento No Exterior;BRSTLACTF007;BRL;funds
brazil;0P0000V3NJ;Kyknos Fundo De Investimento Multimercado Crédito Privado Investimento No Exterior;Kyknos Fundo De Investimento Multimercado Crédito Privado Investimento No Exterior;BRKYKNCTF009;BRL;funds
brazil;0P0000UBMV;Gerdau Previdência Beneficio Definido 3 Fi Multimercado Credito Privado;Gerdau Previdência Beneficio Definido 3 Fi Multimercado Credito Privado;BRLMNSCTF005;BRL;funds
brazil;0P0000UEWK;Bradesco H Ficfi Renda Fixa Pgbl/vgbl Tradicional;Bradesco H Ficfi Renda Fixa Pgbl/vgbl Tradicional;BRRFP2CTF007;BRL;funds
brazil;0P0000Y68B;Fundo De Investimento Multimercado Marau;Fundo De Investimento Multimercado Marau;BRFMT5CTF001;BRL;funds
brazil;0P0000U9OO;Fundo De Investimento Em Cotas De Fundos De Investimento Caixa Cedae Rj Renda Fixa Longo Prazo;Fundo De Investimento Em Cotas De Fundos De Investimento Caixa Cedae Rj Renda Fixa Longo Prazo;BRCXA5CTF002;BRL;funds
brazil;0P0000Z3GK;Porto Seguro Capitalização Fundo De Investimento Renda Fixa;Porto Seguro Capitalização Fundo De Investimento Renda Fixa;BRPSC5CTF002;BRL;funds
brazil;0P0000UFCS;Reno Fundo De Investimento Multimercado Credito Privado Investimento No Exterior;Reno Fundo De Investimento Multimercado Credito Privado Investimento No Exterior;BRRNO1CTF000;BRL;funds
brazil;0P0000VQJS;Fundo De Investimento Em Cotas De Fundos De Investimento Caixa Sarapuí Multimercado Credito Privado;Fundo De Investimento Em Cotas De Fundos De Investimento Caixa Sarapuí Multimercado Credito Privado;BRCA88CTF001;BRL;funds
brazil;0P00012KKY;Seven Gjp 777 Fundo De Investimento Multimercado - Crédito Privado Investimento No Exterior;Seven Gjp 777 Fundo De Investimento Multimercado - Crédito Privado Investimento No Exterior;BRSVN4CTF004;BRL;funds
brazil;0P0000U854;Bram Private Fundo De Investimento Renda Fixa Crédito Privado;Bram Private Fundo De Investimento Renda Fixa Crédito Privado;BRPVCDCTF002;BRL;funds
brazil;0P0000U98Z;Fundo De Investimento Renda Fixa Crédito Privado Plataforma;Fundo De Investimento Renda Fixa Crédito Privado Plataforma;BRPLT6CTF008;BRL;funds
brazil;0P0000U3ZA;Bb Prev Publico Rf Ii Tr Fundo De Investimento Renda Fixa;Bb Prev Publico Rf Ii Tr Fundo De Investimento Renda Fixa;BRPRF2CTF007;BRL;funds
brazil;0P0000UEX2;Bradesco Fundo De Investimento Multimercado Planos Cd;Bradesco Fundo De Investimento Multimercado Planos Cd;BRPCD1CTF008;BRL;funds
brazil;0P0000ZCG4;Startours Fundo De Investimento Em Ações Investimento No Exterior;Startours Fundo De Investimento Em Ações Investimento No Exterior;BRSTTFCTF009;BRL;funds
brazil;0P0000UBIH;Fpp Fundo De Investimento Renda Fixa Crédito Privado;Fpp Fundo De Investimento Renda Fixa Crédito Privado;BRFIPPCTF006;BRL;funds
brazil;0P0000UCVN;Urca Fundo De Investimento Multimercado Credito Privado;Urca Fundo De Investimento Multimercado Credito Privado;BRITA2CTF009;BRL;funds
brazil;0P0000VEKI;Bradesco Fundo De Investimento Em Cotas De Fundos De Investimento Rf Curto Prazo Poder Público;Bradesco Fundo De Investimento Em Cotas De Fundos De Investimento Rf Curto Prazo Poder Público;BRBCP1CTF000;BRL;funds
brazil;0P0000VYLC;Fundo De Investimento Multimercado Hbrp Cma I;Fundo De Investimento Multimercado Hbrp Cma I;BRPAL4CTF004;BRL;funds
brazil;0P0000U4BX;Fundo De Investimento Em Ações Index;Fundo De Investimento Em Ações Index;BRIDX1CTF002;BRL;funds
brazil;0P00014HQM;Usa Fundo De Investimento Multimercado - Crédito Privado Investimento No Exterior;Usa Fundo De Investimento Multimercado - Crédito Privado Investimento No Exterior;BRUSAFCTF007;BRL;funds
brazil;0P0000UFIU;Rm - Fundo De Investimento Multimercado Investimento No Exterior;Rm - Fundo De Investimento Multimercado Investimento No Exterior;BRRMMICTF005;BRL;funds
